Name;Level;Order;Context;Object;0;1;2;3;4;5;6;7;8;9;10
Subject2;4400013410;3;Grasshopper;2;0.0;19.186046511627907;7.674418604651162;11.511627906976743;7.674418604651162;11.511627906976743;53.72093023255814;3.837209302325581;42.20930232558139;26.86046511627907;0.0
Subject2;4400013410;3;Grasshopper;3;0.0;10.393700787401576;0.0;10.393700787401576;0.0;10.393700787401576;0.0;5.196850393700788;5.196850393700788;15.590551181102363;0.0
Subject2;4400013410;3;Grasshopper;4;0.0;0.0;20.952380952380953;10.476190476190476;0.0;0.0;0.0;0.0;31.428571428571427;83.80952380952381;0.0
Subject2;4400013410;1;Hybrid;2;0.0;0.0;2.4354243542435428;7.306273062730628;9.741697416974171;7.306273062730628;4.8708487084870855;12.177121771217713;0.0;2.4354243542435428;0.0
Subject2;4400013410;1;Hybrid;3;0.0;0.0;0.0;0.0;3.2352941176470584;0.0;0.0;3.2352941176470584;6.470588235294117;16.17647058823529;0.0
Subject2;4400013410;1;Hybrid;4;0.0;0.0;0.0;0.0;4.852941176470589;0.0;4.852941176470589;0.0;0.0;7.279411764705882;0.0
Subject2;4400013410;2;Rhino;2;4.817518248175182;9.635036496350365;28.905109489051096;4.817518248175182;4.817518248175182;4.817518248175182;4.817518248175182;0.0;0.0;0.0;0.0
Subject2;4400013410;2;Rhino;3;0.0;0.0;11.282051282051281;11.282051282051281;11.282051282051281;45.128205128205124;22.564102564102562;5.6410256410256405;11.282051282051281;5.6410256410256405;0.0
Subject2;4400013410;2;Rhino;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;47.14285714285714
Subject2;4400013410;0;Tot;2;1.6058394160583942;9.607027669326092;13.004984149315268;7.878473072627518;7.411211423266838;7.878473072627518;21.136432396406803;5.338110357847765;14.069767441860463;9.765296490174205;0.0
Subject2;4400013410;0;Tot;3;0.0;3.4645669291338588;3.76068376068376;7.225250689817618;4.83911513323278;18.507301971868902;7.52136752136752;4.691056717457829;7.649829970348729;12.469349136787764;0.0
Subject2;4400013410;0;Tot;4;0.0;0.0;6.984126984126984;3.492063492063492;1.6176470588235297;0.0;1.6176470588235297;0.0;10.476190476190476;30.36297852474323;15.714285714285714
Subject2;4400013410;0;Average;2;1.6058394160583942;9.607027669326092;13.004984149315268;7.878473072627518;7.411211423266838;7.878473072627518;21.136432396406803;5.338110357847765;14.069767441860463;9.765296490174205;0.0
Subject2;4400013410;0;Average;3;0.0;3.4645669291338588;3.76068376068376;7.225250689817618;4.83911513323278;18.507301971868902;7.52136752136752;4.691056717457829;7.649829970348729;12.469349136787764;0.0
Subject2;4400013410;0;Average;4;0.0;0.0;6.984126984126984;3.492063492063492;1.6176470588235297;0.0;1.6176470588235297;0.0;10.476190476190476;30.36297852474323;15.714285714285714
