Time;Object;TileXSize;TileYSize;Variability;Columns;Rows;MultipleX;MultipleY;CladdingSeed;OpeningSeed;MargeX;UpperMargin;LowerMargin;MinOpeningHeight;MinOpeningWidth;DoorNumber
13:9:14:102;2.3;0.94;0.21;1;5;3;2;5;43;98;0.4;0.4;0.6;1.77;1.75;1
13:9:17:306;2.3;0.94;0.21;1;5;3;2;5;43;98;0.4;0.4;0.6;1.77;0.79;1
13:9:22:834;2.3;0.94;0.21;1;5;3;2;5;43;98;0.4;0.4;0.6;1.77;1.48;1
13:9:31:243;2.3;0.94;0.21;1;5;3;2;5;43;98;0.4;0.4;0.6;1.77;1.95;1
13:9:34:917;2.3;0.94;0.21;1;5;3;2;5;43;98;0.4;0.4;0.6;2.32;1.95;1
13:9:44:770;2.3;0.94;0.21;1;5;4;2;5;43;98;0.4;0.4;0.6;2.32;1.95;1
13:9:50:82;2.3;0.94;0.21;1;5;5;2;5;43;98;0.4;0.4;0.6;2.32;1.95;1
13:9:54:900;2.3;0.94;0.21;1;6;5;2;5;43;98;0.4;0.4;0.6;2.32;1.95;1
13:9:57:964;2.3;0.94;0.21;1;5;5;2;5;43;98;0.4;0.4;0.6;2.32;1.95;1
13:10:3:219;2.3;0.94;0.21;1;5;5;2;5;43;85;0.4;0.4;0.6;2.32;1.95;1
13:10:7:162;2.3;0.94;0.21;1;5;5;2;5;43;47;0.4;0.4;0.6;2.32;1.95;1
13:10:11:381;2.3;0.94;0.21;1;5;5;2;5;43;0;0.4;0.4;0.6;2.32;1.95;1
13:10:19:153;2.3;0.94;0.21;1;5;5;2;5;52;0;0.4;0.4;0.6;2.32;1.95;1
13:10:27:848;2.3;0.94;0.21;1;5;5;2;5;71;0;0.4;0.4;0.6;2.32;1.95;1
13:10:29:140;2.3;0.94;0.21;1;5;5;2;5;87;0;0.4;0.4;0.6;2.32;1.95;1
13:10:31:178;2.3;0.94;0.21;1;5;5;2;5;55;0;0.4;0.4;0.6;2.32;1.95;1
13:10:32:465;2.3;0.94;0.21;1;5;5;2;5;45;0;0.4;0.4;0.6;2.32;1.95;1
13:11:43:823;2.4;0.4;0.6;1;5;5;2;5;45;0;0.4;0.4;0.6;2.32;1.95;1
13:11:58:316;2.4;0.4;0.6;1;5;5;2;5;45;0;0.4;0.4;0.6;2.32;1.95;0
13:12:10:304;2.4;0.61;0.6;1;5;5;2;5;45;0;0.4;0.4;0.6;2.32;1.95;0
13:12:15:258;2.4;1.6;0.6;1;5;5;2;5;45;0;0.4;0.4;0.6;2.32;1.95;0
13:12:27:163;2.4;1.6;0.61;1;5;5;2;5;45;0;0.4;0.4;0.6;2.32;1.95;0
13:12:28:892;2.4;1.6;1.38;1;5;5;2;5;45;0;0.4;0.4;0.6;2.32;1.95;0
13:12:30:697;2.4;1.6;1.29;1;5;5;2;5;45;0;0.4;0.4;0.6;2.32;1.95;0
13:12:32:289;2.4;1.6;1.12;1;5;5;2;5;45;0;0.4;0.4;0.6;2.32;1.95;0
13:12:52:826;2.4;1.6;1.12;1;5;5;2;4;45;0;0.4;0.4;0.6;2.32;1.95;0
13:12:53:974;2.4;1.6;1.12;1;5;5;2;5;45;0;0.4;0.4;0.6;2.32;1.95;0
13:12:56:88;2.4;1.6;1.12;1;5;5;2;4;45;0;0.4;0.4;0.6;2.32;1.95;0
13:12:57:524;2.4;1.6;1.12;1;5;5;2;3;45;0;0.4;0.4;0.6;2.32;1.95;0
13:12:58:984;2.4;1.6;1.12;1;5;5;2;4;45;0;0.4;0.4;0.6;2.32;1.95;0
13:13:1:963;2.4;1.6;1.12;1;5;5;2;4;45;0;0.4;0.4;0.6;2.32;1.38;0
13:13:5:33;2.4;1.6;1.12;1;5;5;2;4;45;0;0.4;0.4;0.6;2.32;2.4;0
13:13:10:316;2.4;1.6;1.12;1;6;5;2;4;45;0;0.4;0.4;0.6;2.32;2.4;0
13:13:14:346;2.4;1.6;1.12;1;6;5;2;4;45;0;0.4;0.4;0.6;2.5;2.4;0
13:13:23:731;2.4;1.6;1.12;1;6;5;2;3;45;0;0.4;0.4;0.6;2.5;2.4;0
13:13:25:220;2.4;1.6;1.12;1;6;5;2;2;45;0;0.4;0.4;0.6;2.5;2.4;0
13:13:27:829;2.4;1.6;1.12;1;6;5;1;2;45;0;0.4;0.4;0.6;2.5;2.4;0
13:13:51:720;2.4;1.6;1.12;1;6;5;1;2;45;0;0.4;0.4;0.65;2.5;2.4;0
13:13:52:669;2.4;1.6;1.12;1;6;5;1;2;45;0;0.4;0.4;0.2;2.5;2.4;0
13:14:5:836;2.4;1.6;1.12;1;5;5;1;2;45;0;0.4;0.4;0.2;2.5;2.4;0
13:14:7:369;2.4;1.6;1.12;1;1;5;1;2;45;0;0.4;0.4;0.2;2.5;2.4;0
13:14:9:104;2.4;1.6;1.12;1;3;5;1;2;45;0;0.4;0.4;0.2;2.5;2.4;0
13:14:16:272;2.4;1.6;1.11;1;3;5;1;2;45;0;0.4;0.4;0.2;2.5;2.4;0
13:14:18:41;2.4;1.6;0.7;1;3;5;1;2;45;0;0.4;0.4;0.2;2.5;2.4;0
13:14:21:477;2.4;1.6;0.66;1;3;5;1;2;45;0;0.4;0.4;0.2;2.5;2.4;0
13:14:23:492;2.4;1.6;0.43;1;3;5;1;2;45;0;0.4;0.4;0.2;2.5;2.4;0
13:14:24:442;2.4;1.6;0.4;1;3;5;1;2;45;0;0.4;0.4;0.2;2.5;2.4;0
13:14:30:733;2.4;1.52;0.4;1;3;5;1;2;45;0;0.4;0.4;0.2;2.5;2.4;0
13:14:33:949;2.4;0.92;0.4;1;3;5;1;2;45;0;0.4;0.4;0.2;2.5;2.4;0
13:14:38:611;2.4;0.45;0.4;1;3;5;1;2;45;0;0.4;0.4;0.2;2.5;2.4;0
13:14:51:373;2.4;0.45;0.81;1;3;5;1;2;45;0;0.4;0.4;0.2;2.5;2.4;0
13:14:57:983;2.4;0.45;0.81;1;5;5;1;2;45;0;0.4;0.4;0.2;2.5;2.4;0
13:15:0:940;2.4;0.45;0.81;1;6;5;1;2;45;0;0.4;0.4;0.2;2.5;2.4;0
13:15:6:161;2.4;0.45;0.81;1;6;5;1;2;45;32;0.4;0.4;0.2;2.5;2.4;0
13:15:12:953;2.4;0.45;0.81;1;6;5;1;2;45;56;0.4;0.4;0.2;2.5;2.4;0
13:15:29:581;2.4;0.45;0.81;1;6;5;1;2;73;56;0.4;0.4;0.2;2.5;2.4;0
13:15:31:40;2.4;0.45;0.81;1;6;5;1;2;93;56;0.4;0.4;0.2;2.5;2.4;0
13:15:32:428;2.4;0.45;0.81;1;6;5;1;2;77;56;0.4;0.4;0.2;2.5;2.4;0
13:15:55:973;2.4;0.45;0.81;1;6;5;2;2;77;56;0.4;0.4;0.2;2.5;2.4;0
13:17:31:953;2.;0.45;0.81;1;6;5;2;2;77;56;0.4;0.4;0.2;2.5;2.4;0
13:17:32:194;2.;0.45;0.81;1;6;5;2;2;77;56;0.4;0;0;2.5;2.4;0
13:17:32:271;2.;0;0.81;1;6;5;2;2;77;56;0.4;0;0;2.5;2.4;0
13:17:32:364;2.;0;0;1;6;5;2;2;77;56;0.4;0;0;2.5;2.4;0
13:17:32:461;2.;0;0;1;6;5;2;2;77;56;0;0;0;2.5;2.4;0
13:19:38:997;1.;0.3;0.3;0.4;2;2;3;3;9;53;0.3;1.1;0.7;0.6;0.8;1
13:20:11:144;1.1;0.3;0.3;0.4;2;2;3;3;9;53;0.3;1.1;0.7;0.6;0.8;1
13:21:40:744;1.2;0.3;0.3;0.4;2;2;3;3;9;53;0.3;1.1;0.7;0.6;0.8;1
13:21:50:979;1.2;0.29;0.3;0.4;2;2;3;3;9;53;0.3;1.1;0.7;0.6;0.8;1
13:21:52:178;1.2;0.21;0.3;0.4;2;2;3;3;9;53;0.3;1.1;0.7;0.6;0.8;1
13:21:53:187;1.2;0.23;0.3;0.4;2;2;3;3;9;53;0.3;1.1;0.7;0.6;0.8;1
13:21:57:293;1.2;0.23;0.32;0.4;2;2;3;3;9;53;0.3;1.1;0.7;0.6;0.8;1
13:21:57:975;1.2;0.23;0.5;0.4;2;2;3;3;9;53;0.3;1.1;0.7;0.6;0.8;1
13:21:58:746;1.2;0.23;0.51;0.4;2;2;3;3;9;53;0.3;1.1;0.7;0.6;0.8;1
13:21:59:417;1.2;0.23;0.54;0.4;2;2;3;3;9;53;0.3;1.1;0.7;0.6;0.8;1
13:22:3:571;1.2;0.23;0.54;0.4;2;2;4;3;9;53;0.3;1.1;0.7;0.6;0.8;1
13:22:4:589;1.2;0.23;0.54;0.4;2;2;5;3;9;53;0.3;1.1;0.7;0.6;0.8;1
13:22:7:556;1.2;0.23;0.54;0.4;2;2;5;2;9;53;0.3;1.1;0.7;0.6;0.8;1
13:22:8:396;1.2;0.23;0.54;0.4;2;2;5;3;9;53;0.3;1.1;0.7;0.6;0.8;1
13:22:8:595;1.2;0.23;0.54;0.4;2;2;5;4;9;53;0.3;1.1;0.7;0.6;0.8;1
13:22:8:796;1.2;0.23;0.54;0.4;2;2;5;5;9;53;0.3;1.1;0.7;0.6;0.8;1
13:22:9:20;1.2;0.23;0.54;0.4;2;2;5;6;9;53;0.3;1.1;0.7;0.6;0.8;1
13:22:11:786;1.2;0.23;0.54;0.4;2;2;4;6;9;53;0.3;1.1;0.7;0.6;0.8;1
13:22:12:460;1.2;0.23;0.54;0.4;2;2;3;6;9;53;0.3;1.1;0.7;0.6;0.8;1
13:22:13:480;1.2;0.23;0.54;0.4;2;2;2;6;9;53;0.3;1.1;0.7;0.6;0.8;1
13:22:15:135;1.2;0.23;0.54;0.4;2;2;1;6;9;53;0.3;1.1;0.7;0.6;0.8;1
13:22:19:283;1.2;0.23;0.54;0.4;2;2;1;6;10;53;0.3;1.1;0.7;0.6;0.8;1
13:22:19:511;1.2;0.23;0.54;0.4;2;2;1;6;13;53;0.3;1.1;0.7;0.6;0.8;1
13:22:19:725;1.2;0.23;0.54;0.4;2;2;1;6;15;53;0.3;1.1;0.7;0.6;0.8;1
13:22:20:990;1.2;0.23;0.54;0.4;2;2;1;6;14;53;0.3;1.1;0.7;0.6;0.8;1
13:22:21:211;1.2;0.23;0.54;0.4;2;2;1;6;13;53;0.3;1.1;0.7;0.6;0.8;1
13:22:21:436;1.2;0.23;0.54;0.4;2;2;1;6;11;53;0.3;1.1;0.7;0.6;0.8;1
13:22:21:659;1.2;0.23;0.54;0.4;2;2;1;6;9;53;0.3;1.1;0.7;0.6;0.8;1
13:22:21:873;1.2;0.23;0.54;0.4;2;2;1;6;8;53;0.3;1.1;0.7;0.6;0.8;1
13:22:22:90;1.2;0.23;0.54;0.4;2;2;1;6;6;53;0.3;1.1;0.7;0.6;0.8;1
13:22:22:421;1.2;0.23;0.54;0.4;2;2;1;6;5;53;0.3;1.1;0.7;0.6;0.8;1
13:22:23:476;1.2;0.23;0.54;0.4;2;2;1;6;6;53;0.3;1.1;0.7;0.6;0.8;1
13:22:23:692;1.2;0.23;0.54;0.4;2;2;1;6;7;53;0.3;1.1;0.7;0.6;0.8;1
13:22:37:700;1.2;0.23;0.54;0.3;2;2;1;6;7;53;0.3;1.1;0.7;0.6;0.8;1
13:22:40:102;1.2;0.23;0.54;0.2;2;2;1;6;7;53;0.3;1.1;0.7;0.6;0.8;1
13:22:42:428;1.2;0.23;0.54;0.1;2;2;1;6;7;53;0.3;1.1;0.7;0.6;0.8;1
13:22:44:591;1.2;0.23;0.54;0;2;2;1;6;7;53;0.3;1.1;0.7;0.6;0.8;1
13:22:46:146;1.2;0.23;0.54;0.1;2;2;1;6;7;53;0.3;1.1;0.7;0.6;0.8;1
13:22:46:684;1.2;0.23;0.54;0.3;2;2;1;6;7;53;0.3;1.1;0.7;0.6;0.8;1
13:22:47:466;1.2;0.23;0.54;0.4;2;2;1;6;7;53;0.3;1.1;0.7;0.6;0.8;1
13:22:54:795;1.2;0.23;0.54;0.4;2;2;1;6;7;53;0.3;1.1;0.7;0.6;0.8;2
13:22:55:317;1.2;0.23;0.54;0.4;2;2;1;6;7;53;0.3;1.1;0.7;0.6;0.8;3
13:22:55:960;1.2;0.23;0.54;0.4;2;2;1;6;7;53;0.3;1.1;0.7;0.6;0.8;4
13:22:58:857;1.2;0.23;0.54;0.4;2;2;1;6;7;53;0.3;1.1;0.7;0.6;0.8;3
13:22:59:401;1.2;0.23;0.54;0.4;2;2;1;6;7;53;0.3;1.1;0.7;0.6;0.8;4
13:23:3:238;1.2;0.23;0.54;0.4;2;3;1;6;7;53;0.3;1.1;0.7;0.6;0.8;4
13:23:3:948;1.2;0.23;0.54;0.4;2;4;1;6;7;53;0.3;1.1;0.7;0.6;0.8;4
13:23:7:379;1.2;0.23;0.54;0.4;2;3;1;6;7;53;0.3;1.1;0.7;0.6;0.8;4
13:23:13:659;1.2;0.23;0.54;0.4;2;3;1;6;7;53;0.3;1;0.7;0.6;0.8;4
13:23:14:288;1.2;0.23;0.54;0.4;2;3;1;6;7;53;0.3;0.9;0.7;0.6;0.8;4
13:23:14:940;1.2;0.23;0.54;0.4;2;3;1;6;7;53;0.3;0.5;0.7;0.6;0.8;4
13:23:15:565;1.2;0.23;0.54;0.4;2;3;1;6;7;53;0.3;0.4;0.7;0.6;0.8;4
13:23:16:212;1.2;0.23;0.54;0.4;2;3;1;6;7;53;0.3;0.2;0.7;0.6;0.8;4
13:23:16:831;1.2;0.23;0.54;0.4;2;3;1;6;7;53;0.3;0;0.7;0.6;0.8;4
13:23:19:533;1.2;0.23;0.54;0.4;2;3;1;6;7;53;0.3;0.1;0.7;0.6;0.8;4
13:23:20:155;1.2;0.23;0.54;0.4;2;3;1;6;7;53;0.3;0.8;0.7;0.6;0.8;4
13:23:20:945;1.2;0.23;0.54;0.4;2;3;1;6;7;53;0.3;0.9;0.7;0.6;0.8;4
13:23:21:514;1.2;0.23;0.54;0.4;2;3;1;6;7;53;0.3;1.4;0.7;0.6;0.8;4
13:23:22:863;1.2;0.23;0.54;0.4;2;3;1;6;7;53;0.3;1.3;0.7;0.6;0.8;4
13:23:23:491;1.2;0.23;0.54;0.4;2;3;1;6;7;53;0.3;0;0.7;0.6;0.8;4
13:23:26:192;1.2;0.23;0.54;0.4;2;3;1;6;7;53;0.3;0;0.8;0.6;0.8;4
13:23:26:843;1.2;0.23;0.54;0.4;2;3;1;6;7;53;0.3;0;1.2;0.6;0.8;4
13:23:27:455;1.2;0.23;0.54;0.4;2;3;1;6;7;53;0.3;0;1.3;0.6;0.8;4
13:23:28:287;1.2;0.23;0.54;0.4;2;3;1;6;7;53;0.3;0;1.4;0.6;0.8;4
13:23:28:902;1.2;0.23;0.54;0.4;2;3;1;6;7;53;0.3;0;1.6;0.6;0.8;4
13:23:30:839;1.2;0.23;0.54;0.4;2;3;1;6;7;53;0.3;0;1.5;0.6;0.8;4
13:23:31:478;1.2;0.23;0.54;0.4;2;3;1;6;7;53;0.3;0;0;0.6;0.8;4
13:23:38:538;1.2;0.23;0.54;0.4;2;3;1;6;7;53;0.3;0;0;0.7;0.8;4
13:23:39:192;1.2;0.23;0.54;0.4;2;3;1;6;7;53;0.3;0;0;1;0.8;4
13:23:42:306;1.2;0.23;0.54;0.4;2;3;1;6;7;53;0.3;0;0;1.1;0.8;4
13:23:42:975;1.2;0.23;0.54;0.4;2;3;1;6;7;53;0.3;0;0;1.3;0.8;4
13:23:43:610;1.2;0.23;0.54;0.4;2;3;1;6;7;53;0.3;0;0;1.5;0.8;4
13:23:44:221;1.2;0.23;0.54;0.4;2;3;1;6;7;53;0.3;0;0;1.6;0.8;4
13:23:46:204;1.2;0.23;0.54;0.4;2;3;1;6;7;53;0.3;0;0;1.7;0.8;4
13:23:46:837;1.2;0.23;0.54;0.4;2;3;1;6;7;53;0.3;0;0;1.8;0.8;4
13:23:50:15;1.2;0.23;0.54;0.4;3;3;1;6;7;53;0.3;0;0;1.8;0.8;4
13:23:51:848;1.2;0.23;0.54;0.4;4;3;1;6;7;53;0.3;0;0;1.8;0.8;4
13:23:55:297;1.2;0.23;0.54;0.4;5;3;1;6;7;53;0.3;0;0;1.8;0.8;4
13:24:0:53;1.2;0.23;0.54;0.4;5;3;1;6;7;53;0.4;0;0;1.8;0.8;4
13:24:0:978;1.2;0.23;0.54;0.4;5;3;1;6;7;53;0.7;0;0;1.8;0.8;4
13:24:1:853;1.2;0.23;0.54;0.4;5;3;1;6;7;53;0.9;0;0;1.8;0.8;4
13:24:2:720;1.2;0.23;0.54;0.4;5;3;1;6;7;53;1.1;0;0;1.8;0.8;4
13:24:6:17;1.2;0.23;0.54;0.4;5;3;1;6;7;53;1.1;0;0;1.8;0.7;4
13:24:6:904;1.2;0.23;0.54;0.4;5;3;1;6;7;53;1.1;0;0;1.8;0.5;4
13:24:7:748;1.2;0.23;0.54;0.4;5;3;1;6;7;53;1.1;0;0;1.8;0.4;4
13:24:8:575;1.2;0.23;0.54;0.4;5;3;1;6;7;53;1.1;0;0;1.8;0.5;4
13:24:12:171;1.2;0.23;0.54;0.5;5;3;1;6;7;53;1.1;0;0;1.8;0.5;4
13:24:13:83;1.2;0.23;0.54;0.7;5;3;1;6;7;53;1.1;0;0;1.8;0.5;4
13:24:14:812;1.2;0.23;0.54;0.6;5;3;1;6;7;53;1.1;0;0;1.8;0.5;4
13:24:15:622;1.2;0.23;0.54;0.3;5;3;1;6;7;53;1.1;0;0;1.8;0.5;4
13:24:42:947;1.2;0.23;0.54;0.3;5;3;1;6;7;53;1.1;0;0.1;1.8;0.5;4
13:24:43:802;1.2;0.23;0.54;0.3;5;3;1;6;7;53;1.1;0;0.4;1.8;0.5;4
13:24:44:872;1.2;0.23;0.54;0.3;5;3;1;6;7;53;1.1;0;0.5;1.8;0.5;4
13:24:45:779;1.2;0.23;0.54;0.3;5;3;1;6;7;53;1.1;0;0.6;1.8;0.5;4
13:24:46:648;1.2;0.23;0.54;0.3;5;3;1;6;7;53;1.1;0;0.7;1.8;0.5;4
13:24:47:516;1.2;0.23;0.54;0.3;5;3;1;6;7;53;1.1;0;0.8;1.8;0.5;4
13:24:50:549;1.2;0.23;0.54;0.3;5;3;1;6;7;53;1.1;0.1;0.8;1.8;0.5;4
13:24:51:379;1.2;0.23;0.54;0.3;5;3;1;6;7;53;1.1;0.5;0.8;1.8;0.5;4
13:25:56:165;1.3;0.23;0.54;0.3;5;3;1;6;7;53;1.1;0.5;0.8;1.8;0.5;4
13:26:3:175;1.3;0.23;0.54;0.4;5;3;1;6;7;53;1.1;0.5;0.8;1.8;0.5;4
13:26:4:71;1.3;0.23;0.54;0.6;5;3;1;6;7;53;1.1;0.5;0.8;1.8;0.5;4
13:26:6:688;1.3;0.23;0.54;0.7;5;3;1;6;7;53;1.1;0.5;0.8;1.8;0.5;4
13:26:7:629;1.3;0.23;0.54;0.8;5;3;1;6;7;53;1.1;0.5;0.8;1.8;0.5;4
13:26:11:843;1.3;0.23;0.54;0.7;5;3;1;6;7;53;1.1;0.5;0.8;1.8;0.5;4
13:26:12:768;1.3;0.23;0.54;0.3;5;3;1;6;7;53;1.1;0.5;0.8;1.8;0.5;4
13:26:21:38;1.3;0.69;0.54;0.3;5;3;1;6;7;53;1.1;0.5;0.8;1.8;0.5;4
13:26:21:461;1.3;0.86;0.54;0.3;5;3;1;6;7;53;1.1;0.5;0.8;1.8;0.5;4
13:26:22:828;1.3;0.85;0.54;0.3;5;3;1;6;7;53;1.1;0.5;0.8;1.8;0.5;4
13:26:23:279;1.3;0.71;0.54;0.3;5;3;1;6;7;53;1.1;0.5;0.8;1.8;0.5;4
13:26:24:689;1.3;0.71;0.55;0.3;5;3;1;6;7;53;1.1;0.5;0.8;1.8;0.5;4
13:26:25:31;1.3;0.71;1.57;0.3;5;3;1;6;7;53;1.1;0.5;0.8;1.8;0.5;4
13:26:25:410;1.3;0.71;1.59;0.3;5;3;1;6;7;53;1.1;0.5;0.8;1.8;0.5;4
13:26:25:838;1.3;0.71;1.61;0.3;5;3;1;6;7;53;1.1;0.5;0.8;1.8;0.5;4
13:26:26:229;1.3;0.71;1.82;0.3;5;3;1;6;7;53;1.1;0.5;0.8;1.8;0.5;4
13:26:27:175;1.3;0.71;1.83;0.3;5;3;1;6;7;53;1.1;0.5;0.8;1.8;0.5;4
13:26:27:541;1.3;0.71;2;0.3;5;3;1;6;7;53;1.1;0.5;0.8;1.8;0.5;4
13:26:28:627;1.3;0.71;1.99;0.3;5;3;1;6;7;53;1.1;0.5;0.8;1.8;0.5;4
13:26:28:974;1.3;0.71;1.8;0.3;5;3;1;6;7;53;1.1;0.5;0.8;1.8;0.5;4
13:26:29:302;1.3;0.71;1.75;0.3;5;3;1;6;7;53;1.1;0.5;0.8;1.8;0.5;4
13:26:35:342;1.3;0.71;1.75;0.3;5;3;2;6;7;53;1.1;0.5;0.8;1.8;0.5;4
13:26:35:894;1.3;0.71;1.75;0.3;5;3;3;6;7;53;1.1;0.5;0.8;1.8;0.5;4
13:26:36:400;1.3;0.71;1.75;0.3;5;3;4;6;7;53;1.1;0.5;0.8;1.8;0.5;4
13:26:36:925;1.3;0.71;1.75;0.3;5;3;5;6;7;53;1.1;0.5;0.8;1.8;0.5;4
13:26:37:94;1.3;0.71;1.75;0.3;5;3;4;6;7;53;1.1;0.5;0.8;1.8;0.5;4
13:26:37:225;1.3;0.71;1.75;0.3;5;3;3;6;7;53;1.1;0.5;0.8;1.8;0.5;4
13:26:37:888;1.3;0.71;1.75;0.3;5;3;2;6;7;53;1.1;0.5;0.8;1.8;0.5;4
13:26:38:498;1.3;0.71;1.75;0.3;5;3;3;6;7;53;1.1;0.5;0.8;1.8;0.5;4
13:26:39:474;1.3;0.71;1.75;0.3;5;3;4;6;7;53;1.1;0.5;0.8;1.8;0.5;4
13:26:42:81;1.3;0.71;1.75;0.3;5;3;4;5;7;53;1.1;0.5;0.8;1.8;0.5;4
13:26:42:208;1.3;0.71;1.75;0.3;5;3;4;4;7;53;1.1;0.5;0.8;1.8;0.5;4
13:26:42:751;1.3;0.71;1.75;0.3;5;3;4;3;7;53;1.1;0.5;0.8;1.8;0.5;4
13:26:43:927;1.3;0.71;1.75;0.3;5;3;4;2;7;53;1.1;0.5;0.8;1.8;0.5;4
13:26:52:337;1.3;0.71;1.75;0.3;5;4;4;2;7;53;1.1;0.5;0.8;1.8;0.5;4
13:26:52:637;1.3;0.71;1.75;0.3;5;5;4;2;7;53;1.1;0.5;0.8;1.8;0.5;4
13:26:52:984;1.3;0.71;1.75;0.3;5;6;4;2;7;53;1.1;0.5;0.8;1.8;0.5;4
13:26:53:793;1.3;0.71;1.75;0.3;5;5;4;2;7;53;1.1;0.5;0.8;1.8;0.5;4
13:26:54:81;1.3;0.71;1.75;0.3;5;3;4;2;7;53;1.1;0.5;0.8;1.8;0.5;4
13:26:54:455;1.3;0.71;1.75;0.3;5;2;4;2;7;53;1.1;0.5;0.8;1.8;0.5;4
13:26:55:221;1.3;0.71;1.75;0.3;5;3;4;2;7;53;1.1;0.5;0.8;1.8;0.5;4
13:26:56:704;1.3;0.71;1.75;0.3;5;4;4;2;7;53;1.1;0.5;0.8;1.8;0.5;4
13:27:0:925;1.3;0.71;1.75;0.3;5;4;4;2;7;53;1.1;0.5;0.8;1.7;0.5;4
13:27:1:211;1.3;0.71;1.75;0.3;5;4;4;2;7;53;1.1;0.5;0.8;1.2;0.5;4
13:27:1:479;1.3;0.71;1.75;0.3;5;4;4;2;7;53;1.1;0.5;0.8;1.1;0.5;4
13:27:2:992;1.3;0.71;1.75;0.3;5;4;4;2;7;53;1.1;0.5;0.8;1.2;0.5;4
13:27:3:265;1.3;0.71;1.75;0.3;5;4;4;2;7;53;1.1;0.5;0.8;2;0.5;4
13:27:7:679;1.3;0.71;1.75;0.3;5;4;4;2;7;53;1;0.5;0.8;2;0.5;4
13:27:8:51;1.3;0.71;1.75;0.3;5;4;4;2;7;53;0.5;0.5;0.8;2;0.5;4
13:27:8:432;1.3;0.71;1.75;0.3;5;4;4;2;7;53;0.4;0.5;0.8;2;0.5;4
13:27:11:112;1.3;0.71;1.75;0.3;5;4;4;2;7;53;0.3;0.5;0.8;2;0.5;4
13:27:11:504;1.3;0.71;1.75;0.3;5;4;4;2;7;53;0.2;0.5;0.8;2;0.5;4
13:27:13:171;1.3;0.71;1.75;0.3;5;4;4;2;7;53;0.3;0.5;0.8;2;0.5;4
13:27:13:580;1.3;0.71;1.75;0.3;5;4;4;2;7;53;0.5;0.5;0.8;2;0.5;4
13:27:13:976;1.3;0.71;1.75;0.3;5;4;4;2;7;53;0.6;0.5;0.8;2;0.5;4
13:27:17:585;1.3;0.71;1.75;0.3;5;4;4;2;7;53;0.6;0.5;0.7;2;0.5;4
13:27:18:1;1.3;0.71;1.75;0.3;5;4;4;2;7;53;0.6;0.5;0.5;2;0.5;4
13:27:19:52;1.3;0.71;1.75;0.3;5;4;4;2;7;53;0.6;0.5;0.4;2;0.5;4
13:27:19:447;1.3;0.71;1.75;0.3;5;4;4;2;7;53;0.6;0.5;0.3;2;0.5;4
13:27:19:933;1.3;0.71;1.75;0.3;5;4;4;2;7;53;0.6;0.5;0.2;2;0.5;4
13:27:20:777;1.3;0.71;1.75;0.3;5;4;4;2;7;53;0.6;0.5;0.1;2;0.5;4
13:27:21:235;1.3;0.71;1.75;0.3;5;4;4;2;7;53;0.6;0.5;0;2;0.5;4
13:27:22:351;1.3;0.71;1.75;0.3;5;4;4;2;7;53;0.6;0.5;0.1;2;0.5;4
13:27:22:746;1.3;0.71;1.75;0.3;5;4;4;2;7;53;0.6;0.5;0.2;2;0.5;4
13:27:25:300;1.3;0.71;1.75;0.3;5;4;4;2;7;53;0.6;0.4;0.2;2;0.5;4
13:27:25:686;1.3;0.71;1.75;0.3;5;4;4;2;7;53;0.6;0.3;0.2;2;0.5;4
13:27:26:346;1.3;0.71;1.75;0.3;5;4;4;2;7;53;0.6;0.2;0.2;2;0.5;4
13:27:26:774;1.3;0.71;1.75;0.3;5;4;4;2;7;53;0.6;0.1;0.2;2;0.5;4
13:27:27:718;1.3;0.71;1.75;0.3;5;4;4;2;7;53;0.6;0;0.2;2;0.5;4
13:27:28:472;1.3;0.71;1.75;0.3;5;4;4;2;7;53;0.6;0.1;0.2;2;0.5;4
13:27:28:888;1.3;0.71;1.75;0.3;5;4;4;2;7;53;0.6;1.1;0.2;2;0.5;4
13:27:29:874;1.3;0.71;1.75;0.3;5;4;4;2;7;53;0.6;1.2;0.2;2;0.5;4
13:27:31:784;1.3;0.71;1.75;0.3;5;4;4;2;7;53;0.6;1.1;0.2;2;0.5;4
13:27:32:172;1.3;0.71;1.75;0.3;5;4;4;2;7;53;0.6;0.9;0.2;2;0.5;4
13:27:32:536;1.3;0.71;1.75;0.3;5;4;4;2;7;53;0.6;0.8;0.2;2;0.5;4
13:27:32:939;1.3;0.71;1.75;0.3;5;4;4;2;7;53;0.6;0.5;0.2;2;0.5;4
13:27:33:315;1.3;0.71;1.75;0.3;5;4;4;2;7;53;0.6;0.4;0.2;2;0.5;4
13:27:34:972;1.3;0.71;1.75;0.3;5;4;4;2;7;53;0.6;0.4;0.3;2;0.5;4
13:27:35:407;1.3;0.71;1.75;0.3;5;4;4;2;7;53;0.6;0.4;0.4;2;0.5;4
13:27:35:799;1.3;0.71;1.75;0.3;5;4;4;2;7;53;0.6;0.4;0.5;2;0.5;4
13:27:36:202;1.3;0.71;1.75;0.3;5;4;4;2;7;53;0.6;0.4;0.6;2;0.5;4
13:27:36:591;1.3;0.71;1.75;0.3;5;4;4;2;7;53;0.6;0.4;0.8;2;0.5;4
13:28:23:273;1.4;0.71;1.75;0.3;5;4;4;2;7;53;0.6;0.4;0.8;2;0.5;4
13:28:58:248;1.4;0.71;1.75;0.3;5;4;4;2;7;53;0.6;0.4;0.8;2.6;0.5;4
