Time;Object;TileXSize;TileYSize;Variability;Columns;Rows;MultipleX;MultipleY;CladdingSeed;OpeningSeed;MargeX;UpperMargin;LowerMargin;MinOpeningHeight;MinOpeningWidth;DoorNumber
14:14:31:916;1.2;0.91;0.2;0.6;3;3;6;2;5;26;0.5;0.3;0.5;0.4;2;2
14:14:33:991;1.2;0.91;0.2;0.6;4;3;6;2;5;26;0.5;0.3;0.5;0.4;2;2
14:14:49:676;1.2;0.91;0.2;0.6;4;3;6;2;5;26;0.5;0.3;0.4;0.4;2;2
14:14:50:277;1.2;0.91;0.2;0.6;4;3;6;2;5;26;0.5;0.3;0;0.4;2;2
14:14:53:371;1.2;0.91;0.2;0.6;4;3;6;2;5;26;0.5;0.3;0.1;0.4;2;2
14:14:54:14;1.2;0.91;0.2;0.6;4;3;6;2;5;26;0.5;0.3;0.4;0.4;2;2
14:14:54:677;1.2;0.91;0.2;0.6;4;3;6;2;5;26;0.5;0.3;0.6;0.4;2;2
14:15:4:827;1.2;0.91;0.2;0.5;4;3;6;2;5;26;0.5;0.3;0.6;0.4;2;2
14:15:5:390;1.2;0.91;0.2;0;4;3;6;2;5;26;0.5;0.3;0.6;0.4;2;2
14:15:12:733;1.2;0.91;0.2;0;4;3;6;2;5;26;0.5;0.3;0.6;0.5;2;2
14:15:13:464;1.2;0.91;0.2;0;4;3;6;2;5;26;0.5;0.3;0.6;0.7;2;2
14:15:14:450;1.2;0.91;0.2;0;4;3;6;2;5;26;0.5;0.3;0.6;0.8;2;2
14:15:15:51;1.2;0.91;0.2;0;4;3;6;2;5;26;0.5;0.3;0.6;1;2;2
14:15:16:67;1.2;0.91;0.2;0;4;3;6;2;5;26;0.5;0.3;0.6;0.6;2;2
14:15:16:724;1.2;0.91;0.2;0;4;3;6;2;5;26;0.5;0.3;0.6;0.4;2;2
14:15:38:834;1.2;0.91;0.2;0.1;4;3;6;2;5;26;0.5;0.3;0.6;0.4;2;2
14:15:39:452;1.2;0.91;0.2;1;4;3;6;2;5;26;0.5;0.3;0.6;0.4;2;2
14:15:41:494;1.2;0.91;0.2;0.9;4;3;6;2;5;26;0.5;0.3;0.6;0.4;2;2
14:15:42:295;1.2;0.91;0.2;0.7;4;3;6;2;5;26;0.5;0.3;0.6;0.4;2;2
14:15:47:939;1.2;0.91;0.2;0.7;4;3;6;2;5;26;0.4;0.3;0.6;0.4;2;2
14:15:48:563;1.2;0.91;0.2;0.7;4;3;6;2;5;26;0.1;0.3;0.6;0.4;2;2
14:15:50:299;1.2;0.91;0.2;0.7;4;3;6;2;5;26;0.2;0.3;0.6;0.4;2;2
14:15:50:986;1.2;0.91;0.2;0.7;4;3;6;2;5;26;2;0.3;0.6;0.4;2;2
14:15:53:128;1.2;0.91;0.2;0.7;4;3;6;2;5;26;1.9;0.3;0.6;0.4;2;2
14:15:53:724;1.2;0.91;0.2;0.7;4;3;6;2;5;26;0.1;0.3;0.6;0.4;2;2
14:16:19:327;1.2;0.91;0.2;0.7;4;3;6;2;5;29;0.1;0.3;0.6;0.4;2;2
14:16:19:972;1.2;0.91;0.2;0.7;4;3;6;2;5;44;0.1;0.3;0.6;0.4;2;2
14:16:23:316;1.2;0.91;0.2;0.7;4;3;6;2;5;45;0.1;0.3;0.6;0.4;2;2
14:16:23:936;1.2;0.91;0.2;0.7;4;3;6;2;5;58;0.1;0.3;0.6;0.4;2;2
14:16:27:289;1.2;0.91;0.2;0.7;4;3;6;2;5;59;0.1;0.3;0.6;0.4;2;2
14:16:27:886;1.2;0.91;0.2;0.7;4;3;6;2;5;76;0.1;0.3;0.6;0.4;2;2
14:16:33:241;1.2;0.91;0.2;0.7;4;3;6;2;5;76;0.2;0.3;0.6;0.4;2;2
14:16:33:831;1.2;0.91;0.2;0.7;4;3;6;2;5;76;0.4;0.3;0.6;0.4;2;2
14:16:36:946;1.2;0.91;0.2;0.7;4;3;6;2;5;76;0.3;0.3;0.6;0.4;2;2
14:16:42:812;1.2;0.91;0.2;0.7;4;3;6;2;5;77;0.3;0.3;0.6;0.4;2;2
14:16:43:345;1.2;0.91;0.2;0.7;4;3;6;2;5;81;0.3;0.3;0.6;0.4;2;2
14:16:44:713;1.2;0.91;0.2;0.7;4;3;6;2;5;82;0.3;0.3;0.6;0.4;2;2
