Time;Object;TileXSize;TileYSize;Variability;Columns;Rows;MultipleX;MultipleY;CladdingSeed;OpeningSeed;MargeX;UpperMargin;LowerMargin;MinOpeningHeight;MinOpeningWidth;DoorNumber
16:14:51:572;1.2;1.1;1.1;0.4;3;2;3;3;9;53;0.3;0.9;0.7;1.4;0.8;1
16:14:53:262;1.2;1.1;1.1;0.4;3;2;3;3;9;53;0.3;0.9;0.7;1.3;0.8;1
16:14:54:99;1.2;1.1;1.1;0.4;3;2;3;3;9;53;0.3;0.9;0.7;1.2;0.8;1
16:15:3:293;1.2;1.1;1.1;0.4;3;2;4;3;9;53;0.3;0.9;0.7;1.2;0.8;1
16:15:3:418;1.2;1.1;1.1;0.4;3;2;5;3;9;53;0.3;0.9;0.7;1.2;0.8;1
16:15:3:542;1.2;1.1;1.1;0.4;3;2;6;3;9;53;0.3;0.9;0.7;1.2;0.8;1
16:15:4:350;1.2;1.1;1.1;0.4;3;2;5;3;9;53;0.3;0.9;0.7;1.2;0.8;1
16:15:4:420;1.2;1.1;1.1;0.4;3;2;4;3;9;53;0.3;0.9;0.7;1.2;0.8;1
16:15:5:371;1.2;1.1;1.1;0.4;3;2;3;3;9;53;0.3;0.9;0.7;1.2;0.8;1
16:15:10:183;1.2;1.1;1.1;0.4;3;2;3;4;9;53;0.3;0.9;0.7;1.2;0.8;1
16:15:10:378;1.2;1.1;1.1;0.4;3;2;3;5;9;53;0.3;0.9;0.7;1.2;0.8;1
16:15:11:373;1.2;1.1;1.1;0.4;3;2;3;4;9;53;0.3;0.9;0.7;1.2;0.8;1
16:15:11:604;1.2;1.1;1.1;0.4;3;2;3;3;9;53;0.3;0.9;0.7;1.2;0.8;1
16:15:16:812;1.2;1.1;1.1;0.4;3;2;3;3;8;53;0.3;0.9;0.7;1.2;0.8;1
16:15:16:874;1.2;1.1;1.1;0.4;3;2;3;3;7;53;0.3;0.9;0.7;1.2;0.8;1
16:15:16:938;1.2;1.1;1.1;0.4;3;2;3;3;6;53;0.3;0.9;0.7;1.2;0.8;1
16:15:17:46;1.2;1.1;1.1;0.4;3;2;3;3;5;53;0.3;0.9;0.7;1.2;0.8;1
16:15:17:106;1.2;1.1;1.1;0.4;3;2;3;3;4;53;0.3;0.9;0.7;1.2;0.8;1
16:15:17:867;1.2;1.1;1.1;0.4;3;2;3;3;5;53;0.3;0.9;0.7;1.2;0.8;1
16:15:17:939;1.2;1.1;1.1;0.4;3;2;3;3;6;53;0.3;0.9;0.7;1.2;0.8;1
16:15:18:7;1.2;1.1;1.1;0.4;3;2;3;3;7;53;0.3;0.9;0.7;1.2;0.8;1
16:15:18:74;1.2;1.1;1.1;0.4;3;2;3;3;8;53;0.3;0.9;0.7;1.2;0.8;1
16:15:18:140;1.2;1.1;1.1;0.4;3;2;3;3;9;53;0.3;0.9;0.7;1.2;0.8;1
16:15:18:284;1.2;1.1;1.1;0.4;3;2;3;3;10;53;0.3;0.9;0.7;1.2;0.8;1
16:15:19:31;1.2;1.1;1.1;0.4;3;2;3;3;9;53;0.3;0.9;0.7;1.2;0.8;1
16:15:19:122;1.2;1.1;1.1;0.4;3;2;3;3;8;53;0.3;0.9;0.7;1.2;0.8;1
16:15:19:954;1.2;1.1;1.1;0.4;3;2;3;3;7;53;0.3;0.9;0.7;1.2;0.8;1
16:15:20:14;1.2;1.1;1.1;0.4;3;2;3;3;6;53;0.3;0.9;0.7;1.2;0.8;1
16:15:21:109;1.2;1.1;1.1;0.4;3;2;3;3;7;53;0.3;0.9;0.7;1.2;0.8;1
16:15:22:785;1.2;1.1;1.1;0.4;3;2;3;3;8;53;0.3;0.9;0.7;1.2;0.8;1
16:15:23:629;1.2;1.1;1.1;0.4;3;2;3;3;9;53;0.3;0.9;0.7;1.2;0.8;1
16:15:29:257;1.2;1.1;1.1;0.4;3;2;3;3;9;52;0.3;0.9;0.7;1.2;0.8;1
16:15:29:454;1.2;1.1;1.1;0.4;3;2;3;3;9;47;0.3;0.9;0.7;1.2;0.8;1
16:15:29:655;1.2;1.1;1.1;0.4;3;2;3;3;9;45;0.3;0.9;0.7;1.2;0.8;1
16:15:30:421;1.2;1.1;1.1;0.4;3;2;3;3;9;44;0.3;0.9;0.7;1.2;0.8;1
16:15:30:613;1.2;1.1;1.1;0.4;3;2;3;3;9;43;0.3;0.9;0.7;1.2;0.8;1
16:15:30:802;1.2;1.1;1.1;0.4;3;2;3;3;9;42;0.3;0.9;0.7;1.2;0.8;1
16:15:32:62;1.2;1.1;1.1;0.4;3;2;3;3;9;43;0.3;0.9;0.7;1.2;0.8;1
16:15:32:328;1.2;1.1;1.1;0.4;3;2;3;3;9;50;0.3;0.9;0.7;1.2;0.8;1
16:15:33:76;1.2;1.1;1.1;0.4;3;2;3;3;9;49;0.3;0.9;0.7;1.2;0.8;1
16:15:34:915;1.2;1.1;1.1;0.4;3;2;3;3;9;50;0.3;0.9;0.7;1.2;0.8;1
16:15:35:97;1.2;1.1;1.1;0.4;3;2;3;3;9;53;0.3;0.9;0.7;1.2;0.8;1
16:15:36:67;1.2;1.1;1.1;0.4;3;2;3;3;9;52;0.3;0.9;0.7;1.2;0.8;1
16:15:37:336;1.2;1.1;1.1;0.4;3;2;3;3;9;53;0.3;0.9;0.7;1.2;0.8;1
16:15:37:522;1.2;1.1;1.1;0.4;3;2;3;3;9;57;0.3;0.9;0.7;1.2;0.8;1
16:15:39:271;1.2;1.1;1.1;0.4;3;2;3;3;9;56;0.3;0.9;0.7;1.2;0.8;1
16:15:39:460;1.2;1.1;1.1;0.4;3;2;3;3;9;55;0.3;0.9;0.7;1.2;0.8;1
16:15:39:661;1.2;1.1;1.1;0.4;3;2;3;3;9;54;0.3;0.9;0.7;1.2;0.8;1
16:15:41:84;1.2;1.1;1.1;0.4;3;2;3;3;9;55;0.3;0.9;0.7;1.2;0.8;1
16:15:42:439;1.2;1.1;1.1;0.4;3;2;3;3;9;56;0.3;0.9;0.7;1.2;0.8;1
16:15:42:617;1.2;1.1;1.1;0.4;3;2;3;3;9;58;0.3;0.9;0.7;1.2;0.8;1
16:15:44:358;1.2;1.1;1.1;0.4;3;2;3;3;9;57;0.3;0.9;0.7;1.2;0.8;1
16:15:44:559;1.2;1.1;1.1;0.4;3;2;3;3;9;56;0.3;0.9;0.7;1.2;0.8;1
16:15:47:653;1.2;1.1;1.1;0.4;3;2;3;3;9;57;0.3;0.9;0.7;1.2;0.8;1
16:15:53:198;1.2;1.1;1.1;0.4;3;2;3;3;9;56;0.3;0.9;0.7;1.2;0.8;1
16:17:23:307;1.3;1.1;1.1;0.4;3;2;3;3;9;56;0.3;0.9;0.7;1.2;0.8;1
16:18:1:367;1.3;1.1;1.1;0.4;2;2;3;3;9;56;0.3;0.9;0.7;1.2;0.8;1
16:18:3:34;1.3;1.1;1.1;0.4;1;2;3;3;9;56;0.3;0.9;0.7;1.2;0.8;1
16:18:4:913;1.3;1.1;1.1;0.4;2;2;3;3;9;56;0.3;0.9;0.7;1.2;0.8;1
16:18:50:771;1.3;1.1;1.1;0.4;2;2;3;3;9;56;0.3;0.9;0.7;1.2;0.9;1
16:18:50:990;1.3;1.1;1.1;0.4;2;2;3;3;9;56;0.3;0.9;0.7;1.2;1.2;1
16:18:51:498;1.3;1.1;1.1;0.4;2;2;3;3;9;56;0.3;0.9;0.7;1.2;1.3;1
16:18:51:753;1.3;1.1;1.1;0.4;2;2;3;3;9;56;0.3;0.9;0.7;1.2;1.4;1
16:18:52:25;1.3;1.1;1.1;0.4;2;2;3;3;9;56;0.3;0.9;0.7;1.2;1.5;1
16:18:52:240;1.3;1.1;1.1;0.4;2;2;3;3;9;56;0.3;0.9;0.7;1.2;1.6;1
16:18:52:437;1.3;1.1;1.1;0.4;2;2;3;3;9;56;0.3;0.9;0.7;1.2;1.7;1
16:18:54:933;1.3;1.1;1.1;0.4;2;2;3;3;9;56;0.4;0.9;0.7;1.2;1.7;1
16:18:55:130;1.3;1.1;1.1;0.4;2;2;3;3;9;56;1;0.9;0.7;1.2;1.7;1
16:18:55:333;1.3;1.1;1.1;0.4;2;2;3;3;9;56;1.1;0.9;0.7;1.2;1.7;1
16:18:56:88;1.3;1.1;1.1;0.4;2;2;3;3;9;56;1;0.9;0.7;1.2;1.7;1
16:18:56:293;1.3;1.1;1.1;0.4;2;2;3;3;9;56;0.9;0.9;0.7;1.2;1.7;1
16:19:7:16;1.3;1.1;1.1;0.4;2;2;3;4;9;56;0.9;0.9;0.7;1.2;1.7;1
16:19:7:112;1.3;1.1;1.1;0.4;2;2;3;5;9;56;0.9;0.9;0.7;1.2;1.7;1
16:19:7:504;1.3;1.1;1.1;0.4;2;2;3;6;9;56;0.9;0.9;0.7;1.2;1.7;1
16:19:7:889;1.3;1.1;1.1;0.4;2;2;3;7;9;56;0.9;0.9;0.7;1.2;1.7;1
16:19:10:151;1.3;1.1;1.1;0.4;2;2;4;7;9;56;0.9;0.9;0.7;1.2;1.7;1
16:19:10:257;1.3;1.1;1.1;0.4;2;2;6;7;9;56;0.9;0.9;0.7;1.2;1.7;1
16:19:10:358;1.3;1.1;1.1;0.4;2;2;8;7;9;56;0.9;0.9;0.7;1.2;1.7;1
16:19:12:61;1.3;1.1;1.1;0.4;2;2;8;6;9;56;0.9;0.9;0.7;1.2;1.7;1
16:19:12:156;1.3;1.1;1.1;0.4;2;2;8;5;9;56;0.9;0.9;0.7;1.2;1.7;1
16:19:12:341;1.3;1.1;1.1;0.4;2;2;8;4;9;56;0.9;0.9;0.7;1.2;1.7;1
16:19:13:37;1.3;1.1;1.1;0.4;2;2;8;3;9;56;0.9;0.9;0.7;1.2;1.7;1
16:19:17:939;1.3;1.1;1.1;0.4;2;2;7;3;9;56;0.9;0.9;0.7;1.2;1.7;1
16:19:18:807;1.3;1.1;1.1;0.4;2;2;6;3;9;56;0.9;0.9;0.7;1.2;1.7;1
16:19:22:740;1.3;1.1;1.1;0.4;2;2;6;3;8;56;0.9;0.9;0.7;1.2;1.7;1
16:19:22:828;1.3;1.1;1.1;0.4;2;2;6;3;7;56;0.9;0.9;0.7;1.2;1.7;1
16:19:22:913;1.3;1.1;1.1;0.4;2;2;6;3;6;56;0.9;0.9;0.7;1.2;1.7;1
16:19:27:486;1.3;1.1;1.1;0.4;2;2;6;3;6;57;0.9;0.9;0.7;1.2;1.7;1
16:19:27:660;1.3;1.1;1.1;0.4;2;2;6;3;6;75;0.9;0.9;0.7;1.2;1.7;1
16:19:27:824;1.3;1.1;1.1;0.4;2;2;6;3;6;76;0.9;0.9;0.7;1.2;1.7;1
16:19:29:329;1.3;1.1;1.1;0.4;2;2;6;3;6;75;0.9;0.9;0.7;1.2;1.7;1
16:19:29:519;1.3;1.1;1.1;0.4;2;2;6;3;6;64;0.9;0.9;0.7;1.2;1.7;1
16:19:30:272;1.3;1.1;1.1;0.4;2;2;6;3;6;65;0.9;0.9;0.7;1.2;1.7;1
16:19:31:934;1.3;1.1;1.1;0.4;2;2;6;3;6;66;0.9;0.9;0.7;1.2;1.7;1
16:19:32:105;1.3;1.1;1.1;0.4;2;2;6;3;6;68;0.9;0.9;0.7;1.2;1.7;1
16:19:32:677;1.3;1.1;1.1;0.4;2;2;6;3;6;67;0.9;0.9;0.7;1.2;1.7;1
16:19:32:857;1.3;1.1;1.1;0.4;2;2;6;3;6;65;0.9;0.9;0.7;1.2;1.7;1
16:19:33:690;1.3;1.1;1.1;0.4;2;2;6;3;6;66;0.9;0.9;0.7;1.2;1.7;1
16:19:34:775;1.3;1.1;1.1;0.4;2;2;6;3;6;65;0.9;0.9;0.7;1.2;1.7;1
16:19:34:979;1.3;1.1;1.1;0.4;2;2;6;3;6;64;0.9;0.9;0.7;1.2;1.7;1
16:19:35:165;1.3;1.1;1.1;0.4;2;2;6;3;6;63;0.9;0.9;0.7;1.2;1.7;1
