Time;Object;TileXSize;TileYSize;Variability;Columns;Rows;MultipleX;MultipleY;CladdingSeed;OpeningSeed;MargeX;UpperMargin;LowerMargin;MinOpeningHeight;MinOpeningWidth;DoorNumber
9:48:47:639;3.2;0.38;0.3;0.2;4;2;3;3;5;10;0.5;0.4;0.8;0.6;0.4;2
9:48:48:596;3.2;0.38;0.3;0.2;4;2;3;3;5;11;0.5;0.4;0.8;0.6;0.4;2
9:48:49:977;3.2;0.38;0.3;0.2;4;2;3;3;5;12;0.5;0.4;0.8;0.6;0.4;2
9:48:52:392;3.2;0.38;0.3;0.2;4;2;3;3;5;13;0.5;0.4;0.8;0.6;0.4;2
9:48:54:400;3.2;0.38;0.3;0.2;4;2;3;3;5;14;0.5;0.4;0.8;0.6;0.4;2
9:48:56:199;3.2;0.38;0.3;0.2;4;2;3;3;5;15;0.5;0.4;0.8;0.6;0.4;2
9:49:50:425;3.2;0.38;0.3;0.5;4;2;3;3;5;15;0.5;0.4;0.8;0.6;0.4;2
9:49:58:19;3.2;0.38;0.3;0.4;4;2;3;3;5;15;0.5;0.4;0.8;0.6;0.4;2
9:50:3:912;3.2;0.38;0.3;0.4;4;2;3;3;5;16;0.5;0.4;0.8;0.6;0.4;2
9:50:4:643;3.2;0.38;0.3;0.4;4;2;3;3;5;17;0.5;0.4;0.8;0.6;0.4;2
9:50:7:803;3.2;0.38;0.3;0.3;4;2;3;3;5;17;0.5;0.4;0.8;0.6;0.4;2
9:50:10:470;3.2;0.38;0.3;0.3;4;2;3;3;5;16;0.5;0.4;0.8;0.6;0.4;2
9:50:11:412;3.2;0.38;0.3;0.3;4;2;3;3;5;15;0.5;0.4;0.8;0.6;0.4;2
9:51:32:246;3.2;0.5;0.3;0.3;4;2;3;3;5;15;0.5;0.4;0.8;0.6;0.4;2
9:51:37:999;3.2;0.5;0.2;0.3;4;2;3;3;5;15;0.5;0.4;0.8;0.6;0.4;2
9:51:59:688;3.2;0.5;0.2;0.3;4;2;4;3;5;15;0.5;0.4;0.8;0.6;0.4;2
9:52:6:41;3.2;0.5;0.2;0.3;4;2;5;3;5;15;0.5;0.4;0.8;0.6;0.4;2
9:52:8:154;3.2;0.5;0.2;0.3;4;2;5;4;5;15;0.5;0.4;0.8;0.6;0.4;2
9:52:16:38;3.2;0.5;0.2;0.3;4;2;5;3;5;15;0.5;0.4;0.8;0.6;0.4;2
9:52:18:888;3.2;0.5;0.2;0.3;4;2;4;3;5;15;0.5;0.4;0.8;0.6;0.4;2
9:52:24:187;3.2;0.5;0.3;0.3;4;2;4;3;5;15;0.5;0.4;0.8;0.6;0.4;2
9:52:39:786;3.2;0.5;0.3;0.3;4;2;4;3;-3;15;0.5;0.4;0.8;0.6;0.4;2
9:52:40:552;3.2;0.5;0.3;0.3;4;2;4;3;-11;15;0.5;0.4;0.8;0.6;0.4;2
9:52:41:736;3.2;0.5;0.3;0.3;4;2;4;3;-19;15;0.5;0.4;0.8;0.6;0.4;2
9:52:42:568;3.2;0.5;0.3;0.3;4;2;4;3;-27;15;0.5;0.4;0.8;0.6;0.4;2
9:53:2:435;3.3;0.5;0.3;0.3;4;2;4;3;-27;15;0.5;0.4;0.8;0.6;0.4;2
9:53:12:409;3.3;0.5;0.3;0.3;2;2;4;3;-27;15;0.5;0.4;0.8;0.6;0.4;2
9:53:14:707;3.3;0.5;0.3;0.3;3;2;4;3;-27;15;0.5;0.4;0.8;0.6;0.4;2
9:53:20:2;3.3;0.5;0.3;0.3;3;3;4;3;-27;15;0.5;0.4;0.8;0.6;0.4;2
9:53:37:319;3.3;0.5;0.3;0.3;3;3;4;3;-27;15;0.5;0.4;0.8;0.6;0.4;3
9:53:46:587;3.3;0.5;0.3;0.6;3;3;4;3;-27;15;0.5;0.4;0.8;0.6;0.4;3
9:53:49:956;3.3;0.5;0.3;0.4;3;3;4;3;-27;15;0.5;0.4;0.8;0.6;0.4;3
9:53:51:444;3.3;0.5;0.3;0.4;3;3;4;3;-27;16;0.5;0.4;0.8;0.6;0.4;3
9:53:52:311;3.3;0.5;0.3;0.4;3;3;4;3;-27;17;0.5;0.4;0.8;0.6;0.4;3
9:53:53:137;3.3;0.5;0.3;0.4;3;3;4;3;-27;18;0.5;0.4;0.8;0.6;0.4;3
9:54:1:322;3.3;0.5;0.3;0.4;3;3;4;3;-27;18;0.5;0.4;0.8;0.6;0.6;3
9:54:11:336;3.3;0.5;0.3;0.4;3;3;4;3;-27;18;0.5;0.4;0.8;0.6;0.7;3
9:54:14:201;3.3;0.5;0.3;0.4;3;3;4;3;-27;17;0.5;0.4;0.8;0.6;0.7;3
9:54:14:855;3.3;0.5;0.3;0.4;3;3;4;3;-27;16;0.5;0.4;0.8;0.6;0.7;3
9:54:15:628;3.3;0.5;0.3;0.4;3;3;4;3;-27;15;0.5;0.4;0.8;0.6;0.7;3
9:54:16:815;3.3;0.5;0.3;0.4;3;3;4;3;-27;14;0.5;0.4;0.8;0.6;0.7;3
9:54:18:762;3.3;0.5;0.3;0.4;3;3;4;3;-27;13;0.5;0.4;0.8;0.6;0.7;3
9:54:19:637;3.3;0.5;0.3;0.4;3;3;4;3;-27;12;0.5;0.4;0.8;0.6;0.7;3
9:54:22:93;3.3;0.5;0.3;0.4;3;3;4;3;-27;11;0.5;0.4;0.8;0.6;0.7;3
9:54:23:2;3.3;0.5;0.3;0.4;3;3;4;3;-27;10;0.5;0.4;0.8;0.6;0.7;3
9:54:26:974;3.3;0.5;0.3;0.4;3;3;4;3;-27;9;0.5;0.4;0.8;0.6;0.7;3
9:54:27:741;3.3;0.5;0.3;0.4;3;3;4;3;-27;8;0.5;0.4;0.8;0.6;0.7;3
9:54:28:511;3.3;0.5;0.3;0.4;3;3;4;3;-27;7;0.5;0.4;0.8;0.6;0.7;3
9:54:45:18;3.3;0.6;0.3;0.4;3;3;4;3;-27;7;0.5;0.4;0.8;0.6;0.7;3
9:54:47:841;3.3;0.62;0.6;0.4;3;3;4;3;-27;7;0.5;0.4;0.8;0.6;0.7;3
9:55:0:712;3.3;0.62;0.6;0.4;3;3;5;3;-27;7;0.5;0.4;0.8;0.6;0.7;3
9:55:4:898;3.3;0.62;0.6;0.4;3;3;5;3;-36;7;0.5;0.4;0.8;0.6;0.7;3
9:55:5:662;3.3;0.62;0.6;0.4;3;3;5;3;-45;7;0.5;0.4;0.8;0.6;0.7;3
9:55:6:668;3.3;0.62;0.6;0.4;3;3;5;3;-54;7;0.5;0.4;0.8;0.6;0.7;3
9:55:7:614;3.3;0.62;0.6;0.4;3;3;5;3;-63;7;0.5;0.4;0.8;0.6;0.7;3
9:55:9:45;3.3;0.62;0.6;0.4;3;3;5;3;-54;7;0.5;0.4;0.8;0.6;0.7;3
9:55:9:296;3.3;0.62;0.6;0.4;3;3;5;3;-45;7;0.5;0.4;0.8;0.6;0.7;3
9:55:19:809;3.4;0.62;0.6;0.4;3;3;5;3;-45;7;0.5;0.4;0.8;0.6;0.7;3
9:55:31:831;3.4;0.62;0.6;0.4;3;3;5;3;-45;7;0.5;0.4;0.8;0.6;0.7;0
9:55:41:639;3.4;0.62;0.6;0.4;5;3;5;3;-45;7;0.5;0.4;0.8;0.6;0.7;0
9:55:47:712;3.4;0.62;0.6;0.4;5;3;5;3;-45;6;0.5;0.4;0.8;0.6;0.7;0
9:55:48:452;3.4;0.62;0.6;0.4;5;3;5;3;-45;5;0.5;0.4;0.8;0.6;0.7;0
9:55:50:683;3.4;0.62;0.6;0.4;5;3;5;3;-45;4;0.5;0.4;0.8;0.6;0.7;0
